OBJECTID,PointIndex,CrossM,Elevation,CS_HydroID
       149,        79,  1129.052,    66.925,       149
       149,        80,  1129.195,    66.935,       149
       149,        81,  1136.182,    68.030,       149
       149,        82,  1140.294,    68.835,       149
       149,        83,  1142.412,    68.745,       149
       149,        84,  1144.557,    68.499,       149
       149,        85,  1155.149,    69.386,       149
       149,        86,  1164.127,    71.376,       149
       150,         1,   290.364,    70.875,       150
       150,         2,   300.030,    70.018,       150
       150,         3,   306.679,    69.569,       150
       150,         4,   320.345,    67.315,       150
       150,         5,   321.418,    67.253,       150
       150,         6,   326.372,    67.079,       150
       150,         7,   348.461,    65.657,       150
       150,         8,   365.364,    64.740,       150
       150,         9,   387.766,    62.502,       150
       150,        10,   389.690,    62.780,       150
       150,        11,   390.837,    62.940,       150
       150,        12,   395.862,    61.848,       150
       150,        13,   403.376,    62.356,       150
       150,        14,   409.688,    61.638,       150
       150,        15,   418.583,    62.046,       150
       150,        16,   422.448,    61.814,       150
       150,        17,   424.698,    61.696,       150
       150,        18,   445.769,    61.733,       150
       150,        19,   446.583,    61.714,       150
       150,        20,   456.705,    61.179,       150
       150,        21,   497.619,    60.023,       150
       150,        22,   500.132,    60.197,       150
       150,        23,   502.047,    60.138,       150
       150,        24,   511.853,    60.365,       150
       150,        25,   541.530,    60.038,       150
       150,        26,   554.472,    59.833,       150
       150,        27,   559.079,    59.882,       150
       150,        28,   567.171,    60.203,       150
       150,        29,   587.201,    60.575,       150
       150,        30,   603.845,    60.456,       150
       150,        31,   616.647,    60.521,       150
       150,        32,   620.206,    60.484,       150
       150,        33,   651.588,    59.887,       150
       150,        34,   655.224,    59.880,       150
       150,        35,   667.781,    59.880,       150
       150,        36,   679.991,    58.933,       150
       150,        37,   685.514,    59.531,       150
       150,        38,   702.397,    58.862,       150
       150,        39,   706.112,    58.708,       150
       150,        40,   736.582,    58.218,       150
       150,        41,   744.641,    58.223,       150
       150,        42,   765.521,    58.320,       150
       150,        43,   793.821,    57.852,       150
       150,        44,   807.470,    58.160,       150
       150,        45,   812.916,    58.374,       150
       150,        46,   821.504,    59.489,       150
       150,        47,   822.371,    59.506,       150
       150,        48,   822.630,    59.537,       150
